ts,service,level,message
2026-03-14T15:58:36Z,checkout,ERROR,healthz timeout after 2000ms
2026-03-14T15:58:38Z,search,INFO,query 66833 served in 225ms
2026-03-14T15:58:42Z,checkout,ERROR,healthz timeout after 2000ms
2026-03-14T15:58:48Z,checkout,ERROR,healthz timeout after 2000ms
2026-03-14T15:58:48Z,search,INFO,query 9184 served in 42ms
2026-03-14T15:58:49Z,billing,INFO,invoice 86202 rendered in 174ms
2026-03-14T15:58:50Z,payments,INFO,settlement batch 94152 queued
2026-03-14T15:58:52Z,payments,INFO,charge 7884 authorised in 135ms
2026-03-14T15:58:54Z,checkout,ERROR,healthz timeout after 2000ms
2026-03-14T15:59:00Z,checkout,ERROR,healthz timeout after 2000ms
2026-03-14T15:59:06Z,checkout,ERROR,healthz timeout after 2000ms
2026-03-14T15:59:12Z,checkout,ERROR,healthz timeout after 2000ms
2026-03-14T15:59:18Z,checkout,ERROR,healthz timeout after 2000ms
2026-03-14T15:59:22Z,auth,INFO,token issued for session 76528
2026-03-14T15:59:24Z,checkout,ERROR,healthz timeout after 2000ms
2026-03-14T15:59:27Z,checkout,INFO,cart 42653 converted in 254ms
2026-03-14T15:59:30Z,checkout,ERROR,healthz timeout after 2000ms
2026-03-14T15:59:30Z,payments,INFO,refund 4531 completed
2026-03-14T15:59:30Z,search,INFO,query 75723 served in 14ms
2026-03-14T15:59:31Z,checkout,INFO,session 63899 started
2026-03-14T15:59:36Z,checkout,ERROR,healthz timeout after 2000ms
2026-03-14T15:59:50Z,search,INFO,query 5575 served in 73ms
2026-03-14T15:59:59Z,payments,INFO,refund 91668 completed
2026-03-14T16:00:01Z,search,INFO,index segment 66504 merged
2026-03-14T16:00:13Z,search,INFO,query 84456 served in 70ms
2026-03-14T16:00:23Z,search,INFO,"suggest cache warm, 50570 entries"
2026-03-14T16:00:25Z,orders,INFO,inventory check 65791 passed
2026-03-14T16:00:29Z,postgres,INFO,connection 86989 authorised
2026-03-14T16:00:42Z,postgres,INFO,connection 96035 authorised
2026-03-14T16:00:51Z,orders,INFO,order 4746 accepted
2026-03-14T16:01:05Z,payments,INFO,webhook 30228 acknowledged
2026-03-14T16:01:07Z,postgres,INFO,connection 7329 authorised
2026-03-14T16:01:09Z,checkout,INFO,payment intent 5425 created
2026-03-14T16:01:18Z,postgres,INFO,connection 20685 authorised
2026-03-14T16:01:21Z,checkout,INFO,cart 78541 converted in 293ms
2026-03-14T16:01:26Z,auth,INFO,logout for session 2439
2026-03-14T16:01:28Z,billing,INFO,invoice 1028 rendered in 316ms
2026-03-14T16:01:28Z,postgres,INFO,"checkpoint complete, 37779 buffers written"
2026-03-14T16:01:36Z,postgres,INFO,autovacuum finished on table 45524
2026-03-14T16:01:40Z,auth,INFO,session 97718 refreshed
2026-03-14T16:01:41Z,auth,INFO,login succeeded in 156ms
2026-03-14T16:01:41Z,orders,INFO,order 66681 accepted
2026-03-14T16:01:46Z,orders,INFO,order 54725 dispatched in 122ms
2026-03-14T16:01:53Z,payments,INFO,settlement batch 19922 queued
2026-03-14T16:01:55Z,search,INFO,"suggest cache warm, 25459 entries"
2026-03-14T16:01:58Z,checkout,INFO,cart 75001 converted in 65ms
2026-03-14T16:02:03Z,billing,INFO,invoice 25198 rendered in 150ms
2026-03-14T16:02:04Z,billing,INFO,subscription 6878 renewed
2026-03-14T16:02:06Z,search,INFO,query 39440 served in 122ms
2026-03-14T16:02:27Z,payments,INFO,charge 30231 authorised in 272ms
2026-03-14T16:02:30Z,postgres,INFO,autovacuum finished on table 89864
2026-03-14T16:02:34Z,payments,INFO,charge 52116 authorised in 40ms
2026-03-14T16:02:42Z,billing,INFO,credit note 41011 issued
2026-03-14T16:02:45Z,search,INFO,query 19288 served in 185ms
2026-03-14T16:02:50Z,orders,INFO,order 55433 accepted
2026-03-14T16:03:03Z,search,INFO,"suggest cache warm, 92722 entries"
2026-03-14T16:03:21Z,auth,INFO,token issued for session 59603
2026-03-14T16:03:22Z,payments,INFO,settlement batch 14646 queued
2026-03-14T16:03:23Z,search,INFO,index segment 84807 merged
2026-03-14T16:03:29Z,billing,INFO,invoice 14777 rendered in 58ms
2026-03-14T16:03:35Z,orders,INFO,order 5181 accepted
2026-03-14T16:03:45Z,checkout,INFO,cart 34908 converted in 42ms
2026-03-14T16:03:47Z,postgres,INFO,autovacuum finished on table 49023
2026-03-14T16:03:56Z,billing,INFO,dunning run 55818 complete
2026-03-14T16:04:07Z,search,INFO,query 36228 served in 38ms
2026-03-14T16:04:21Z,postgres,INFO,autovacuum finished on table 61174
2026-03-14T16:04:26Z,orders,INFO,inventory check 49825 passed
2026-03-14T16:04:28Z,checkout,INFO,cart 5102 converted in 176ms
2026-03-14T16:04:50Z,auth,INFO,logout for session 6708
2026-03-14T16:05:00Z,search,INFO,"suggest cache warm, 30868 entries"
2026-03-14T16:05:01Z,checkout,INFO,session 63942 started
2026-03-14T16:05:03Z,auth,INFO,session 97433 refreshed
2026-03-14T16:05:05Z,postgres,INFO,connection 21640 authorised
2026-03-14T16:05:11Z,postgres,INFO,"checkpoint complete, 21202 buffers written"
2026-03-14T16:05:20Z,postgres,INFO,"checkpoint complete, 78760 buffers written"
2026-03-14T16:05:24Z,search,INFO,"suggest cache warm, 67452 entries"
2026-03-14T16:05:41Z,checkout,INFO,payment intent 25432 created
2026-03-14T16:05:42Z,billing,INFO,subscription 28423 renewed
2026-03-14T16:05:45Z,payments,INFO,settlement batch 41034 queued
2026-03-14T16:05:48Z,billing,INFO,invoice 48194 rendered in 318ms
2026-03-14T16:06:02Z,checkout,INFO,cart 45587 converted in 70ms
2026-03-14T16:06:02Z,payments,INFO,charge 10678 authorised in 153ms
2026-03-14T16:06:05Z,orders,INFO,order 72464 accepted
2026-03-14T16:06:07Z,auth,INFO,logout for session 91068
2026-03-14T16:06:31Z,auth,INFO,logout for session 19872
2026-03-14T16:06:36Z,orders,INFO,order 5335 invoiced
2026-03-14T16:06:36Z,search,INFO,"suggest cache warm, 21379 entries"
2026-03-14T16:06:42Z,auth,INFO,session 89606 refreshed
2026-03-14T16:06:46Z,orders,INFO,order 87890 invoiced
2026-03-14T16:06:57Z,deploy,INFO,canary 2365 healthy
2026-03-14T16:07:17Z,postgres,INFO,autovacuum finished on table 26247
2026-03-14T16:07:23Z,checkout,INFO,cart 3472 abandoned after 74ms
2026-03-14T16:07:29Z,billing,INFO,credit note 54790 issued
2026-03-14T16:07:30Z,payments,INFO,settlement batch 83389 queued
2026-03-14T16:07:44Z,auth,INFO,login succeeded in 239ms
2026-03-14T16:07:51Z,checkout,INFO,payment intent 83133 created
2026-03-14T16:07:54Z,billing,INFO,invoice 14084 rendered in 23ms
2026-03-14T16:07:54Z,orders,INFO,order 65446 dispatched in 65ms
2026-03-14T16:07:56Z,postgres,INFO,"checkpoint complete, 19163 buffers written"
2026-03-14T16:07:56Z,search,INFO,query 94703 served in 17ms
2026-03-14T16:08:02Z,checkout,INFO,cart 85750 abandoned after 32ms
2026-03-14T16:08:11Z,search,INFO,query 96203 served in 289ms
2026-03-14T16:08:12Z,checkout,INFO,cart 14289 abandoned after 84ms
2026-03-14T16:08:19Z,orders,INFO,order 67152 accepted
2026-03-14T16:08:26Z,payments,INFO,webhook 78456 acknowledged
2026-03-14T16:08:41Z,billing,INFO,dunning run 34644 complete
2026-03-14T16:08:45Z,search,INFO,query 11794 served in 171ms
2026-03-14T16:09:02Z,payments,INFO,webhook 16387 acknowledged
2026-03-14T16:09:15Z,postgres,INFO,replication lag 18ms
2026-03-14T16:09:17Z,auth,INFO,logout for session 34908
2026-03-14T16:09:27Z,auth,INFO,login succeeded in 168ms
2026-03-14T16:09:42Z,auth,INFO,session 12945 refreshed
2026-03-14T16:09:46Z,checkout,INFO,session 5785 started
2026-03-14T16:10:00Z,search,ERROR,"upstream 429, backing off 1s"
2026-03-14T16:10:04Z,orders,INFO,order 40484 invoiced
2026-03-14T16:10:06Z,postgres,INFO,"checkpoint complete, 8367 buffers written"
2026-03-14T16:10:06Z,search,ERROR,"upstream 429, backing off 2s"
2026-03-14T16:10:12Z,search,ERROR,"upstream 429, backing off 4s"
2026-03-14T16:10:18Z,search,ERROR,"upstream 429, backing off 8s"
2026-03-14T16:10:20Z,billing,INFO,invoice 5688 rendered in 296ms
2026-03-14T16:10:24Z,search,INFO,query 91749 served in 19ms
2026-03-14T16:10:24Z,search,ERROR,"upstream 429, backing off 16s"
2026-03-14T16:10:30Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:10:32Z,checkout,INFO,cart 66342 converted in 240ms
2026-03-14T16:10:36Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:10:42Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:10:47Z,auth,INFO,token issued for session 16995
2026-03-14T16:10:48Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:10:51Z,billing,INFO,credit note 29231 issued
2026-03-14T16:10:54Z,billing,INFO,credit note 36306 issued
2026-03-14T16:10:54Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:10:59Z,payments,INFO,refund 68265 completed
2026-03-14T16:11:00Z,auth,INFO,session 24909 refreshed
2026-03-14T16:11:00Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:11:06Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:11:12Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:11:13Z,checkout,INFO,session 69840 started
2026-03-14T16:11:18Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:11:21Z,checkout,INFO,session 76623 started
2026-03-14T16:11:24Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:11:30Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:11:36Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:11:37Z,search,INFO,query 61745 served in 279ms
2026-03-14T16:11:38Z,billing,INFO,credit note 12758 issued
2026-03-14T16:11:42Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:11:44Z,orders,INFO,order 39098 accepted
2026-03-14T16:11:48Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:11:49Z,orders,INFO,order 31391 invoiced
2026-03-14T16:11:54Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:12:00Z,auth,INFO,logout for session 51508
2026-03-14T16:12:00Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:12:06Z,billing,INFO,subscription 73673 renewed
2026-03-14T16:12:06Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:12:12Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:12:18Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:12:19Z,postgres,INFO,replication lag 155ms
2026-03-14T16:12:23Z,auth,INFO,login succeeded in 63ms
2026-03-14T16:12:24Z,postgres,INFO,connection 67460 authorised
2026-03-14T16:12:24Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:12:30Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:12:32Z,orders,INFO,order 6315 dispatched in 106ms
2026-03-14T16:12:36Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:12:38Z,checkout,INFO,session 74104 started
2026-03-14T16:12:40Z,billing,INFO,subscription 28855 renewed
2026-03-14T16:12:42Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:12:47Z,postgres,INFO,autovacuum finished on table 48947
2026-03-14T16:12:48Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:12:50Z,payments,INFO,webhook 80532 acknowledged
2026-03-14T16:12:53Z,auth,INFO,token issued for session 90132
2026-03-14T16:12:54Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:13:00Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:13:02Z,checkout,INFO,session 45070 started
2026-03-14T16:13:06Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:13:12Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:13:15Z,orders,INFO,order 21946 invoiced
2026-03-14T16:13:15Z,postgres,INFO,"checkpoint complete, 3863 buffers written"
2026-03-14T16:13:18Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:13:22Z,search,INFO,query 51798 served in 200ms
2026-03-14T16:13:24Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:13:30Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:13:31Z,payments,INFO,settlement batch 78661 queued
2026-03-14T16:13:31Z,search,INFO,query 37674 served in 308ms
2026-03-14T16:13:36Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:13:40Z,payments,INFO,settlement batch 87087 queued
2026-03-14T16:13:42Z,auth,INFO,login succeeded in 307ms
2026-03-14T16:13:42Z,auth,INFO,token issued for session 53171
2026-03-14T16:13:42Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:13:48Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:13:54Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:13:57Z,checkout,INFO,cart 32794 abandoned after 64ms
2026-03-14T16:13:57Z,orders,INFO,inventory check 77655 passed
2026-03-14T16:14:00Z,checkout,INFO,session 10369 started
2026-03-14T16:14:00Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:14:06Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:14:08Z,payments,INFO,refund 27380 completed
2026-03-14T16:14:12Z,checkout,INFO,session 68689 started
2026-03-14T16:14:12Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:14:18Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:14:24Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:14:30Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:14:36Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:14:42Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:14:45Z,billing,INFO,dunning run 26628 complete
2026-03-14T16:14:48Z,search,INFO,index segment 14923 merged
2026-03-14T16:14:50Z,auth,INFO,session 22403 refreshed
2026-03-14T16:14:53Z,payments,INFO,settlement batch 96887 queued
2026-03-14T16:14:59Z,checkout,INFO,cart 28018 abandoned after 49ms
2026-03-14T16:15:00Z,auth,INFO,login succeeded in 144ms
2026-03-14T16:15:00Z,search,ERROR,"upstream 429, backing off 1s"
2026-03-14T16:15:01Z,search,INFO,query 78585 served in 28ms
2026-03-14T16:15:06Z,search,ERROR,"upstream 429, backing off 2s"
2026-03-14T16:15:11Z,payments,INFO,charge 48806 authorised in 181ms
2026-03-14T16:15:12Z,orders,INFO,order 45786 accepted
2026-03-14T16:15:12Z,search,ERROR,"upstream 429, backing off 4s"
2026-03-14T16:15:18Z,search,ERROR,"upstream 429, backing off 8s"
2026-03-14T16:15:19Z,checkout,INFO,cart 46447 converted in 10ms
2026-03-14T16:15:21Z,checkout,INFO,session 23154 started
2026-03-14T16:15:24Z,search,ERROR,"upstream 429, backing off 16s"
2026-03-14T16:15:26Z,auth,INFO,login succeeded in 130ms
2026-03-14T16:15:30Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:15:35Z,postgres,INFO,connection 2244 authorised
2026-03-14T16:15:36Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:15:42Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:15:43Z,billing,INFO,invoice 63195 rendered in 62ms
2026-03-14T16:15:48Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:15:54Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:16:00Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:16:03Z,checkout,INFO,cart 41178 abandoned after 142ms
2026-03-14T16:16:06Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:16:12Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:16:16Z,orders,INFO,order 14795 accepted
2026-03-14T16:16:17Z,payments,INFO,charge 65258 authorised in 50ms
2026-03-14T16:16:18Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:16:19Z,postgres,INFO,"checkpoint complete, 52370 buffers written"
2026-03-14T16:16:20Z,payments,INFO,settlement batch 29368 queued
2026-03-14T16:16:23Z,billing,INFO,subscription 14055 renewed
2026-03-14T16:16:24Z,postgres,INFO,"checkpoint complete, 75625 buffers written"
2026-03-14T16:16:24Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:16:29Z,payments,INFO,settlement batch 78784 queued
2026-03-14T16:16:30Z,billing,INFO,dunning run 8614 complete
2026-03-14T16:16:30Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:16:34Z,auth,INFO,session 10421 refreshed
2026-03-14T16:16:34Z,payments,INFO,refund 65935 completed
2026-03-14T16:16:34Z,search,INFO,query 98026 served in 221ms
2026-03-14T16:16:36Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:16:42Z,auth,INFO,token issued for session 9507
2026-03-14T16:16:42Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:16:48Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:16:53Z,payments,INFO,settlement batch 44325 queued
2026-03-14T16:16:54Z,postgres,INFO,replication lag 320ms
2026-03-14T16:16:54Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:17:00Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:17:02Z,billing,INFO,credit note 31112 issued
2026-03-14T16:17:04Z,payments,INFO,webhook 17528 acknowledged
2026-03-14T16:17:06Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:17:12Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:17:18Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:17:24Z,checkout,INFO,payment intent 11633 created
2026-03-14T16:17:24Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:17:30Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:17:36Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:17:37Z,billing,INFO,subscription 80549 renewed
2026-03-14T16:17:37Z,postgres,INFO,connection 18444 authorised
2026-03-14T16:17:39Z,checkout,INFO,cart 29658 converted in 244ms
2026-03-14T16:17:42Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:17:46Z,orders,INFO,order 8100 invoiced
2026-03-14T16:17:48Z,auth,INFO,token issued for session 35657
2026-03-14T16:17:48Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:17:54Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:18:00Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:18:06Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:18:12Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:18:17Z,search,INFO,query 51478 served in 63ms
2026-03-14T16:18:18Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:18:23Z,payments,INFO,charge 18714 authorised in 24ms
2026-03-14T16:18:24Z,payments,WARN,"retrying webhook 70901, attempt 2"
2026-03-14T16:18:24Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:18:27Z,billing,INFO,dunning run 8579 complete
2026-03-14T16:18:30Z,postgres,INFO,connection 67629 authorised
2026-03-14T16:18:30Z,search,INFO,query 11742 served in 134ms
2026-03-14T16:18:30Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:18:32Z,payments,INFO,refund 66415 completed
2026-03-14T16:18:32Z,postgres,INFO,replication lag 209ms
2026-03-14T16:18:36Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:18:39Z,postgres,INFO,replication lag 216ms
2026-03-14T16:18:40Z,search,INFO,"suggest cache warm, 95317 entries"
2026-03-14T16:18:42Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:18:48Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:18:54Z,postgres,INFO,"checkpoint complete, 50665 buffers written"
2026-03-14T16:18:54Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:18:58Z,orders,INFO,order 4404 dispatched in 143ms
2026-03-14T16:18:59Z,auth,INFO,login succeeded in 152ms
2026-03-14T16:19:00Z,search,INFO,"recovered after 96 attempts, upstream healthy"
2026-03-14T16:19:00Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:19:01Z,checkout,INFO,payment intent 96253 created
2026-03-14T16:19:01Z,search,INFO,index segment 74248 merged
2026-03-14T16:19:03Z,checkout,INFO,cart 85678 abandoned after 227ms
2026-03-14T16:19:06Z,billing,INFO,credit note 44493 issued
2026-03-14T16:19:06Z,search,ERROR,"upstream 429, backing off 32s"
2026-03-14T16:19:10Z,checkout,INFO,cart 59696 abandoned after 112ms
2026-03-14T16:19:12Z,search,ERROR,"upstream 429, backing off 32s"
